# Gaussian folded, width=10 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
1022.000      1.22642e-01      9.91525e-01 
1023.000      8.21264e-02      9.94325e-01 
1024.000      5.21138e-02      9.96399e-01 
1025.000      3.13154e-02      9.97836e-01 
1026.000      1.78124e-02      9.98769e-01 
1027.000      9.58845e-03      9.99337e-01 
1028.000      4.88399e-03      9.99663e-01 
1029.000      2.35379e-03      9.99837e-01 
1030.000      1.07327e-03      9.99926e-01 
1031.000      4.63013e-04      9.99968e-01 
1032.000      1.89028e-04      9.99987e-01 
1033.000      7.32158e-05      9.99995e-01 
1034.000      2.76080e-05      9.99998e-01 
1035.000      1.26241e-05      9.99999e-01 
1036.000      1.45528e-05      9.99999e-01 
1037.000      3.78533e-05      9.99997e-01 
1038.000      1.12019e-04      9.99992e-01 
1039.000      3.20038e-04      9.99978e-01 
1040.000      8.66748e-04      9.99940e-01 
1041.000      2.22119e-03      9.99847e-01 
1042.000      5.38523e-03      9.99628e-01 
1043.000      1.23521e-02      9.99146e-01 
1044.000      2.68038e-02      9.98148e-01 
1045.000      5.50261e-02      9.96198e-01 
1046.000      1.06871e-01      9.92615e-01 
1047.000      1.96366e-01      9.86431e-01 
1048.000      3.41344e-01      9.76413e-01 
1049.000      5.61351e-01      9.61210e-01 
1050.000      8.73363e-01      9.39649e-01 
1051.000      1.28550e+00      9.11170e-01 
1052.000      1.79006e+00      8.76304e-01 
1053.000      2.35821e+00      8.37045e-01 
1054.000      2.93909e+00      7.96905e-01 
1055.000      3.46546e+00      7.60532e-01 
1056.000      3.86569e+00      7.32876e-01 
1057.000      4.07953e+00      7.18099e-01 
1058.000      4.07298e+00      7.18552e-01 
1059.000      3.84708e+00      7.34162e-01 
1060.000      3.43770e+00      7.62450e-01 
1061.000      2.90620e+00      7.99178e-01 
1062.000      2.32439e+00      8.39382e-01 
1063.000      1.75888e+00      8.78459e-01 
1064.000      1.25941e+00      9.12973e-01 
1065.000      8.53711e-01      9.41007e-01 
1066.000      5.48704e-01      9.62084e-01 
1067.000      3.36097e-01      9.76775e-01 
1068.000      1.99422e-01      9.86220e-01 
1069.000      1.20248e-01      9.91691e-01 
1070.000      8.22738e-02      9.94315e-01 
1071.000      7.30987e-02      9.94949e-01 
1072.000      8.41511e-02      9.94185e-01 
1073.000      1.09562e-01      9.92429e-01 
1074.000      1.44718e-01      9.90000e-01 
1075.000      1.85075e-01      9.87211e-01 
1076.000      2.25576e-01      9.84412e-01 
1077.000      2.60796e-01      9.81979e-01 
1078.000      2.85702e-01      9.80258e-01 
1079.000      2.96695e-01      9.79498e-01 
1080.000      2.92524e-01      9.79786e-01 
1081.000      2.74690e-01      9.81019e-01 
1082.000      2.47136e-01      9.82923e-01 
1083.000      2.15309e-01      9.85122e-01 
1084.000      1.84850e-01      9.87227e-01 
1085.000      1.60323e-01      9.88922e-01 
1086.000      1.44314e-01      9.90028e-01 
1087.000      1.37111e-01      9.90525e-01 
1088.000      1.36983e-01      9.90534e-01 
1089.000      1.40949e-01      9.90260e-01 
1090.000      1.45828e-01      9.89923e-01 
1091.000      1.49285e-01      9.89684e-01 
1092.000      1.50669e-01      9.89589e-01 
1093.000      1.51409e-01      9.89537e-01 
1094.000      1.54874e-01      9.89298e-01 
1095.000      1.65675e-01      9.88552e-01 
1096.000      1.88511e-01      9.86974e-01 
1097.000      2.26746e-01      9.84332e-01 
1098.000      2.81050e-01      9.80579e-01 
1099.000      3.48449e-01      9.75922e-01 
1100.000      4.22166e-01      9.70828e-01 
1101.000      4.92478e-01      9.65969e-01 
1102.000      5.48532e-01      9.62096e-01 
1103.000      5.80738e-01      9.59870e-01 
1104.000      5.83060e-01      9.59710e-01 
1105.000      5.54480e-01      9.61685e-01 
1106.000      4.99160e-01      9.65507e-01 
1107.000      4.25249e-01      9.70615e-01 
1108.000      3.42792e-01      9.76313e-01 
1109.000      2.61438e-01      9.81934e-01 
1110.000      1.88644e-01      9.86964e-01 
1111.000      1.28779e-01      9.91101e-01 
1112.000      8.31741e-02      9.94253e-01 
1113.000      5.08333e-02      9.96487e-01 
1114.000      2.94257e-02      9.97967e-01 
1115.000      1.62102e-02      9.98880e-01 
1116.000      8.70239e-03      9.99399e-01 
1117.000      5.05646e-03      9.99651e-01 
1118.000      4.24419e-03      9.99707e-01 
1119.000      6.15677e-03      9.99575e-01 
1120.000      1.17341e-02      9.99189e-01 
1121.000      2.31626e-02      9.98399e-01 
1122.000      4.40896e-02      9.96953e-01 
1123.000      7.96962e-02      9.94493e-01 
1124.000      1.36388e-01      9.90575e-01 
1125.000      2.20849e-01      9.84739e-01 
1126.000      3.38337e-01      9.76621e-01 
1127.000      4.90376e-01      9.66114e-01 
1128.000      6.72421e-01      9.53535e-01 
1129.000      8.72374e-01      9.39718e-01 
1130.000      1.07089e+00      9.26000e-01 
1131.000      1.24405e+00      9.14035e-01 
1132.000      1.36812e+00      9.05461e-01 
1133.000      1.42529e+00      9.01511e-01 
1134.000      1.40860e+00      9.02664e-01 
1135.000      1.32444e+00      9.08479e-01 
1136.000      1.19168e+00      9.17654e-01 
1137.000      1.03760e+00      9.28301e-01 
1138.000      8.91922e-01      9.38367e-01 
1139.000      7.80532e-01      9.46064e-01 
1140.000      7.20406e-01      9.50219e-01 
1141.000      7.16740e-01      9.50472e-01 
1142.000      7.62587e-01      9.47304e-01 
1143.000      8.40854e-01      9.41896e-01 
1144.000      9.28199e-01      9.35860e-01 
1145.000      1.00008e+00      9.30893e-01 
1146.000      1.03595e+00      9.28415e-01 
1147.000      1.02337e+00      9.29284e-01 
1148.000      9.60171e-01      9.33651e-01 
1149.000      8.53893e-01      9.40995e-01 
1150.000      7.19074e-01      9.50311e-01 
1151.000      5.73130e-01      9.60396e-01 
1152.000      4.32262e-01      9.70130e-01 
1153.000      3.08477e-01      9.78684e-01 
1154.000      2.08318e-01      9.85605e-01 
1155.000      1.33214e-01      9.90795e-01 
1156.000      8.09113e-02      9.94409e-01 
1157.000      4.72908e-02      9.96732e-01 
1158.000      2.80327e-02      9.98063e-01 
1159.000      1.98554e-02      9.98628e-01 
1160.000      2.13163e-02      9.98527e-01 
1161.000      3.32777e-02      9.97700e-01 
1162.000      5.91136e-02      9.95915e-01 
1163.000      1.04600e-01      9.92772e-01 
1164.000      1.77284e-01      9.87749e-01 
1165.000      2.85078e-01      9.80301e-01 
1166.000      4.33971e-01      9.70012e-01 
1167.000      6.25086e-01      9.56806e-01 
1168.000      8.51826e-01      9.41138e-01 
1169.000      1.09820e+00      9.24113e-01 
1170.000      1.33947e+00      9.07441e-01 
1171.000      1.54562e+00      8.93196e-01 
1172.000      1.68728e+00      8.83407e-01 
1173.000      1.74258e+00      8.79586e-01 
1174.000      1.70260e+00      8.82348e-01 
1175.000      1.57381e+00      8.91248e-01 
1176.000      1.37628e+00      9.04897e-01 
1177.000      1.13863e+00      9.21319e-01 
1178.000      8.91197e-01      9.38417e-01 
1179.000      6.59907e-01      9.54400e-01 
1180.000      4.62285e-01      9.68056e-01 
1181.000      3.06375e-01      9.78829e-01 
1182.000      1.92095e-01      9.86726e-01 
1183.000      1.13945e-01      9.92126e-01 
1184.000      6.39430e-02      9.95581e-01 
1185.000      3.39475e-02      9.97654e-01 
1186.000      1.70506e-02      9.98822e-01 
1187.000      8.10196e-03      9.99440e-01 
1188.000      3.64215e-03      9.99748e-01 
1189.000      1.54897e-03      9.99893e-01 
1190.000      6.23236e-04      9.99957e-01 
1191.000      2.37271e-04      9.99984e-01 
1192.000      8.56096e-05      9.99994e-01 
1193.000      2.98207e-05      9.99998e-01 
1194.000      1.20652e-05      9.99999e-01 
1195.000      1.23795e-05      9.99999e-01 
1196.000      3.27580e-05      9.99998e-01 
1197.000      1.01569e-04      9.99993e-01 
1198.000      3.04339e-04      9.99979e-01 
1199.000      8.64330e-04      9.99940e-01 
1200.000      2.32268e-03      9.99839e-01 
1201.000      5.90511e-03      9.99592e-01 
1202.000      1.42033e-02      9.99019e-01 
1203.000      3.23201e-02      9.97767e-01 
1204.000      6.95799e-02      9.95192e-01 
1205.000      1.41718e-01      9.90207e-01 
1206.000      2.73087e-01      9.81129e-01 
1207.000      4.97873e-01      9.65596e-01 
1208.000      8.58790e-01      9.40657e-01 
1209.000      1.40158e+00      9.03149e-01 
1210.000      2.16438e+00      8.50439e-01 
1211.000      3.16266e+00      7.81456e-01 
1212.000      4.37335e+00      6.97796e-01 
1213.000      5.72353e+00      6.04497e-01 
1214.000      7.09034e+00      5.10048e-01 
1215.000      8.31602e+00      4.25352e-01 
1216.000      9.23706e+00      3.61708e-01 
1217.000      9.72058e+00      3.28296e-01 
1218.000      9.69671e+00      3.29945e-01 
1219.000      9.17583e+00      3.65938e-01 
1220.000      8.24478e+00      4.30275e-01 
1221.000      7.04343e+00      5.13290e-01 
1222.000      5.73044e+00      6.04019e-01 
1223.000      4.44949e+00      6.92534e-01 
1224.000      3.30581e+00      7.71564e-01 
1225.000      2.35725e+00      8.37111e-01 
1226.000      1.61858e+00      8.88154e-01 
1227.000      1.07377e+00      9.25801e-01 
1228.000      6.90275e-01      9.52301e-01 
1229.000      4.30951e-01      9.70221e-01 
1230.000      2.61670e-01      9.81918e-01 
1231.000      1.54832e-01      9.89301e-01 
1232.000      9.00351e-02      9.93778e-01 
1233.000      5.33369e-02      9.96314e-01 
1234.000      3.61286e-02      9.97503e-01 
1235.000      3.41579e-02      9.97640e-01 
1236.000      4.68136e-02      9.96765e-01 
1237.000      7.65294e-02      9.94712e-01 
1238.000      1.28029e-01      9.91153e-01 
1239.000      2.07113e-01      9.85688e-01 
1240.000      3.18812e-01      9.77970e-01 
1241.000      4.65001e-01      9.67868e-01 
1242.000      6.41956e-01      9.55640e-01 
1243.000      8.38712e-01      9.42044e-01 
1244.000      1.03717e+00      9.28330e-01 
1245.000      1.21458e+00      9.16071e-01 
1246.000      1.34837e+00      9.06826e-01 
1247.000      1.42220e+00      9.01724e-01 
1248.000      1.43178e+00      9.01062e-01 
1249.000      1.38846e+00      9.04056e-01 
1250.000      1.31945e+00      9.08825e-01 
1251.000      1.26434e+00      9.12632e-01 
1252.000      1.26838e+00      9.12354e-01 
1253.000      1.37363e+00      9.05081e-01 
1254.000      1.60955e+00      8.88778e-01 
1255.000      1.98453e+00      8.62866e-01 
1256.000      2.48040e+00      8.28601e-01 
1257.000      3.05179e+00      7.89118e-01 
1258.000      3.63179e+00      7.49039e-01 
1259.000      4.14380e+00      7.13658e-01 
1260.000      4.51716e+00      6.87859e-01 
1261.000      4.70229e+00      6.75066e-01 
1262.000      4.68077e+00      6.76553e-01 
1263.000      4.46697e+00      6.91327e-01 
1264.000      4.10103e+00      7.16613e-01 
1265.000      3.63650e+00      7.48713e-01 
1266.000      3.12699e+00      7.83921e-01 
1267.000      2.61645e+00      8.19200e-01 
1268.000      2.13498e+00      8.52470e-01 
1269.000      1.69972e+00      8.82547e-01 
1270.000      1.31848e+00      9.08891e-01 
1271.000      9.93644e-01      9.31338e-01 
1272.000      7.24740e-01      9.49920e-01 
1273.000      5.09481e-01      9.64794e-01 
1274.000      3.43839e-01      9.76240e-01 
1275.000      2.22008e-01      9.84659e-01 
1276.000      1.36754e-01      9.90550e-01 
1277.000      8.01868e-02      9.94459e-01 
1278.000      4.46814e-02      9.96912e-01 
1279.000      2.36301e-02      9.98367e-01 
1280.000      1.18500e-02      9.99181e-01 
1281.000      5.63120e-03      9.99611e-01 
1282.000      2.53459e-03      9.99825e-01 
1283.000      1.08025e-03      9.99925e-01 
1284.000      4.36150e-04      9.99970e-01 
1285.000      1.67808e-04      9.99988e-01 
1286.000      6.48680e-05      9.99996e-01 
1287.000      3.53938e-05      9.99998e-01 
1288.000      5.04502e-05      9.99997e-01 
1289.000      1.24324e-04      9.99991e-01 
1290.000      3.23585e-04      9.99978e-01 
1291.000      8.07256e-04      9.99944e-01 
1292.000      1.90800e-03      9.99868e-01 
1293.000      4.26711e-03      9.99705e-01 
1294.000      9.02845e-03      9.99376e-01 
1295.000      1.80722e-02      9.98751e-01 
1296.000      3.42237e-02      9.97635e-01 
1297.000      6.13143e-02      9.95763e-01 
1298.000      1.03924e-01      9.92819e-01 
1299.000      1.66643e-01      9.88485e-01 
1300.000      2.52803e-01      9.82531e-01 
1301.000      3.62830e-01      9.74928e-01 
1302.000      4.92674e-01      9.65956e-01 
1303.000      6.32949e-01      9.56262e-01 
1304.000      7.69424e-01      9.46832e-01 
1305.000      8.85158e-01      9.38834e-01 
1306.000      9.63991e-01      9.33387e-01 
1307.000      9.94489e-01      9.31280e-01 
1308.000      9.73086e-01      9.32758e-01 
1309.000      9.05329e-01      9.37441e-01 
1310.000      8.04727e-01      9.44392e-01 
1311.000      6.89552e-01      9.52351e-01 
1312.000      5.78587e-01      9.60019e-01 
1313.000      4.87084e-01      9.66342e-01 
1314.000      4.23963e-01      9.70704e-01 
1315.000      3.90805e-01      9.72995e-01 
1316.000      3.82621e-01      9.73560e-01 
1317.000      3.89988e-01      9.73051e-01 
1318.000      4.01927e-01      9.72226e-01 
1319.000      4.08851e-01      9.71748e-01 
1320.000      4.04996e-01      9.72014e-01 
1321.000      3.89901e-01      9.73057e-01 
1322.000      3.68727e-01      9.74521e-01 
1323.000      3.51464e-01      9.75713e-01 
1324.000      3.51236e-01      9.75729e-01 
1325.000      3.81978e-01      9.73605e-01 
1326.000      4.55778e-01      9.68505e-01 
1327.000      5.80145e-01      9.59911e-01 
1328.000      7.55580e-01      9.47788e-01 
1329.000      9.73956e-01      9.32698e-01 
1330.000      1.21834e+00      9.15811e-01 
1331.000      1.46471e+00      8.98787e-01 
1332.000      1.68554e+00      8.83527e-01 
1333.000      1.85471e+00      8.71837e-01 
1334.000      1.95241e+00      8.65086e-01 
1335.000      1.96890e+00      8.63947e-01 
1336.000      1.90607e+00      8.68288e-01 
1337.000      1.77657e+00      8.77237e-01 
1338.000      1.60086e+00      8.89379e-01 
1339.000      1.40307e+00      9.03046e-01 
1340.000      1.20660e+00      9.16623e-01 
1341.000      1.03026e+00      9.28808e-01 
1342.000      8.85690e-01      9.38798e-01 
1343.000      7.76263e-01      9.46359e-01 
1344.000      6.97835e-01      9.51779e-01 
1345.000      6.40963e-01      9.55709e-01 
1346.000      5.94094e-01      9.58947e-01 
1347.000      5.46831e-01      9.62213e-01 
1348.000      4.92409e-01      9.65974e-01 
1349.000      4.28765e-01      9.70372e-01 
1350.000      3.58109e-01      9.75254e-01 
1351.000      2.85378e-01      9.80280e-01 
1352.000      2.16275e-01      9.85055e-01 
1353.000      1.55569e-01      9.89250e-01 
1354.000      1.06115e-01      9.92667e-01 
1355.000      6.86707e-02      9.95255e-01 
1356.000      4.23351e-02      9.97075e-01 
1357.000      2.52731e-02      9.98254e-01 
1358.000      1.54408e-02      9.98933e-01 
1359.000      1.11174e-02      9.99232e-01 
1360.000      1.11837e-02      9.99227e-01 
1361.000      1.51625e-02      9.98952e-01 
1362.000      2.30728e-02      9.98406e-01 
1363.000      3.51507e-02      9.97571e-01 
1364.000      5.14954e-02      9.96442e-01 
1365.000      7.17149e-02      9.95044e-01 
1366.000      9.46739e-02      9.93458e-01 
1367.000      1.18452e-01      9.91815e-01 
1368.000      1.40587e-01      9.90285e-01 
1369.000      1.58598e-01      9.89041e-01 
1370.000      1.70659e-01      9.88207e-01 
1371.000      1.76208e-01      9.87824e-01 
1372.000      1.76257e-01      9.87820e-01 
1373.000      1.73231e-01      9.88030e-01 
1374.000      1.70328e-01      9.88230e-01 
1375.000      1.70566e-01      9.88214e-01 
1376.000      1.75806e-01      9.87852e-01 
1377.000      1.86074e-01      9.87142e-01 
1378.000      1.99435e-01      9.86219e-01 
1379.000      2.12463e-01      9.85319e-01 
1380.000      2.21200e-01      9.84715e-01 
1381.000      2.22263e-01      9.84641e-01 
1382.000      2.13783e-01      9.85227e-01 
1383.000      1.95854e-01      9.86466e-01 
1384.000      1.70403e-01      9.88225e-01 
1385.000      1.40571e-01      9.90286e-01 
1386.000      1.09862e-01      9.92408e-01 
1387.000      8.13498e-02      9.94379e-01 
1388.000      5.71813e-02      9.96049e-01 
1389.000      3.84631e-02      9.97342e-01 
1390.000      2.54930e-02      9.98238e-01 
1391.000      1.82201e-02      9.98741e-01 
1392.000      1.67929e-02      9.98840e-01 
1393.000      2.20770e-02      9.98474e-01 
1394.000      3.60339e-02      9.97510e-01 
1395.000      6.18495e-02      9.95726e-01 
1396.000      1.03673e-01      9.92836e-01 
1397.000      1.65842e-01      9.88540e-01 
1398.000      2.51568e-01      9.82616e-01 
1399.000      3.61246e-01      9.75037e-01 
1400.000      4.90841e-01      9.66082e-01 
1401.000      6.30985e-01      9.56398e-01 
1402.000      7.67412e-01      9.46971e-01 
1403.000      8.83036e-01      9.38981e-01 
1404.000      9.61391e-01      9.33567e-01 
1405.000      9.90542e-01      9.31552e-01 
1406.000      9.66258e-01      9.33230e-01 
1407.000      8.93403e-01      9.38265e-01 
1408.000      7.85101e-01      9.45749e-01 
1409.000      6.60088e-01      9.54387e-01 
1410.000      5.39201e-01      9.62741e-01 
1411.000      4.42113e-01      9.69449e-01 
1412.000      3.84998e-01      9.73396e-01 
1413.000      3.79187e-01      9.73798e-01 
1414.000      4.30393e-01      9.70259e-01 
1415.000      5.37971e-01      9.62826e-01 
1416.000      6.94075e-01      9.52039e-01 
1417.000      8.83125e-01      9.38975e-01 
1418.000      1.08241e+00      9.25204e-01 
1419.000      1.26456e+00      9.12618e-01 
1420.000      1.40196e+00      9.03123e-01 
1421.000      1.47227e+00      8.98264e-01 
1422.000      1.46345e+00      8.98874e-01 
1423.000      1.37649e+00      9.04883e-01 
1424.000      1.22496e+00      9.15354e-01 
1425.000      1.03134e+00      9.28733e-01 
1426.000      8.21498e-01      9.43233e-01 
1427.000      6.19057e-01      9.57222e-01 
1428.000      4.41340e-01      9.69503e-01 
1429.000      2.97669e-01      9.79431e-01 
1430.000      1.89938e-01      9.86875e-01 
1431.000      1.14659e-01      9.92077e-01 
1432.000      6.54819e-02      9.95475e-01 
1433.000      3.53796e-02      9.97555e-01 
1434.000      1.80843e-02      9.98750e-01 
1435.000      8.74516e-03      9.99396e-01 
1436.000      4.00085e-03      9.99724e-01 
1437.000      1.73162e-03      9.99880e-01 
1438.000      7.09043e-04      9.99951e-01 
1439.000      2.74669e-04      9.99981e-01 
1440.000      1.00662e-04      9.99993e-01 
